1ng_LIT_turbo_auto_1cv
5,94324608371682
8,65216451148464
7,23760421961954
6,54774496000107
7,2191447427828
7,18673288005672
2,71875564366171
8,94262352768256
3,83517206931601
8,94663285235969
9,94750244976723
5,28101725121067
3,52078267972763
4,21010231485172
7,97798208994408
6,90737162550835
8,10625781751659
2,79815882852633
8,24852512307363
4,2594752899588
2,77480033979024
9,086256157862
7,13469057667012
7,12073339174872
9,51019598513233
7,42894002836045
2,84252428028682
9,16691348977285
9,87237120327884
7,08435992805325
3,24922065212302
7,3999770700115
4,86781499157213
3,94609529678136
7,8953259611783
7,58512052771163
9,80844303053252
8,47438890106824
3,15982348298373
8,62649368913206
10,7721041326653
2,92081249003508
2,79478830833958
5,17047181421397
6,38729252227365
6,99970820178724
2,90415238360969
4,64169619834586
7,61079135006421
11,2350019690109
8,83930676603971
5,65263669784755
6,11970862563776
4,2744466703232
10,1932368866385
9,70408034651247
9,31776386417755
10,1194773634819
3,49309493084343
4,83622616284514
9,37455321011478
7,24810770113174
4,02209223533163
8,66349102699593
5,90301046566087
12,188230242048
8,16833809630512
9,22142969418879
10,7359204973493
9,12807412343482
10,3447972511759
8,28233057138871
3,29370368016909
7,0510498464924
5,18386004722282
2,98079399213399
4,90363656658016
6,95032616184182
5,46329968596158
8,55312608692744
3,8350942183514
10,3653685687339
7,96240203234614
7,43904892279177
2,96806802555006
5,37511747177333
8,52608354124304
4,0133489321356
7,69254606064052
7,48239804620612
5,37298150258522
8,37808725785236
6,26415095917166
3,66704757899454
8,25832314687232
7,19810018734056
6,6510553229345
11,4318638631742
8,45326462837115
7,24877396675005
7,0488158970663
6,67339481719553
3,99686852279974
8,02379764922678
4,65527625933085
8,97251829809072
3,05643473585991
2,92764951104987
9,02339390345982
2,59812237465218
3,57408392919253
3,80091764488999
2,87756201339095
3,13842459900738
2,98029062699298
9,33649768568065
6,07736143347335
6,09491949212061
9,92031486666932
4,00237514548106
8,97397080512896
19,7881476519859
7,63297407594446
2,89180833999425
5,93822949553189
8,16571222592707
8,54468832210619
8,20415967131314
9,01586715489218
6,42797391708583
8,09019439074458
11,0368859278013
3,53708072584503
5,49512366725974
5,78090122767857
8,64776299924267
3,39615181700824
7,13398031992455
4,81169191125321
6,41616509885204
9,32607258835884
14,5654286423775
4,21275831248662
7,37081815118659
3,12423706054688
8,89529014120297
10,7737502006635
8,28813046825175
5,67121375096987
7,1043510959573
7,18022699225439
3,57220270862318
4,36969679229114
9,57792099208048
2,95475551060268
4,21989127381207
5,48195512327429
7,25072743941327
3,86912202181881
4,26402157300139
7,66487644143301
2,93979906056025
9,38563444176499
7,3152437602004
8,48855777662627
4,29796192744007
7,71884395651621
11,7718443578603
4,89085994354666
10,4075784552587
11,2508657027264
9,75177712636451
6,29579857604144
5,28058613816353
3,8174864363997
8,80187831512869
4,25516415948737
8,85694320887736
7,69254606064052
4,63885477144424
3,84093304069675
10,7540757688757
6,27529377840003
15,8706976442921
6,81589727532374
2,96158986548855
7,09728318817761
8,2232070295778
8,66317749023438
7,45943147842198
3,37130402865475
8,07216069469713
7,9470595268354
8,08485893354024
2,85859303931667
3,58251022965941
3,86350982043208
3,4400005729831
6,10895026220034
3,12658858625856
7,98958295012174
10,8479800289624
3,16946473840165
7,52206044654324
3,85219103669467
8,63323472950557
3,07771604355067
7,23054964248448
2,74183312240912
2,64836664069189
7,13848741087195
3,04961531129602
9,61256680423266
7,70532268367402
2,80376329813918
7,93553705084814
3,11898531979078
7,51680870578714
2,61384613659917
6,79308747592038
4,72064867411574
2,91785148725118
11,3948899872449
3,12282614511986
5,85890789421237
8,55320447111783
8,46314103636023
7,09440270248724
9,05274691647046
8,53219750809343
7,48051682563677
7,62121644738602
7,22410240951849
7,51464220942283
5,18051458864796
2,89621158522003
4,16448164959343
8,23786487318065
3,54939290921982
10,3822211696677
2,67509564961473
7,75219642952697
8,19781055189159
8,29383118511879
7,91319755658712
8,78874896323844
7,39222156758211
4,93026759526501
6,15505296356824
11,7593530106218
8,29406633768996
9,03335882692921
6,73155588646458
8,4858724515732
9,48958200951145
9,81385740515304
4,51677139491251
6,92967006138393
4,22819999799337
2,89457138270548
9,12486037162885
9,04381111876605
5,99432964714206
7,48065399796995
8,14121716643033
8,0393961031143
4,07425344806828
5,27306125588613
8,53258942904538
11,0060025567878
3,62166313275899
3,92344226575878
2,95077284721479
3,77180804945018
7,53881493393256
8,88108553951734
9,86798168861703
6,55483872923133
9,74409547570634
7,96547981157695
6,98873441513271
6,06163180604273
4,42016288025738
8,98129972693038
8,5144434889702
6,35045195279056
3,25059237545484
4,78229783985713
8,67089833298775
4,89634683687393
4,46907461506047
5,64658151913996
8,80713005588479
9,13219062649474
9,06622899721747
3,60308607963667
3,35646648796237
4,99895174209386
2,98519523776307
4,73816754066781
6,53790774410718
10,7453359316473
7,92852166580827
5,54811137996308
3,90572743873074
7,2806763322386
8,53419630494836
8,71005123608733
7,74380932115529
5,78759641063457
9,06052881357621
6,28973513233418
8,47395805463399
8,75759124755859
3,74409923814747
2,85208715151434
6,28374700676905
6,17761481298159
10,9220530888806
3,26407445620184
8,02399360970275
3,79321039939413
6,82667323521205
9,84481916035691
6,01001661650989
8,67594504842953
3,92565661913728
5,10394736512067
3,04069910963921
3,54116256922892
6,06840483996333
10,7497390435666
8,45882990588881
8,35247429049745
8,42892393773916
5,14760735916765
9,85071610431282
7,98052957613174
6,5681301817602
5,80858204462757
8,35136518086473
7,01734464462489
2,9484213215031
6,90353080017926
5,37226151446907
7,17764031397153
9,81946187476589
6,5596444266183
3,80484698569938
7,88155380560427
3,59720726535745
6,55409407942262
9,15715465806935
5,12329412966358
7,58961268833705
8,10440219178492
5,31687801831389
9,29734478258107
3,88033096104452
2,99960619782748
2,96004937619579
7,3159884100091
4,24207399969232
8,51781400915695
3,55346888712008
8,90338584168317
2,98181298660905
7,82070421192744
3,18592541838345
9,32325075750482
4,85253007444617
8,30978236786307
3,83651419861676
4,02116775512695
8,06142206061376
8,71428398236836
7,56874862982302
4,7699869895468
5,29414660310092
9,82089918486926
9,60661440479512
8,62567065513297
5,42781124376271
8,8851615174176
5,08731032071048
8,74994878899561
3,91043049015411
9,73907782106983
8,13933594586098
6,48433214997592
8,31421107462008
4,17262560700717
3,40061971586045
3,75140443140147
8,17913911780533
5,44981760521458
13,4250874422034
3,53169767823938
7,97474141023597
6,32715225219727
7,68172904236676
3,88417178637361
8,58675290460456
2,29164019022902
6,94546634203767
7,39358875849476
4,591118799497
3,93222129508241
4,66056719218215
9,37764938563517
5,11731186958209
5,69238468092315
9,8066852517324
3,75249434490593
2,93778400031888
7,37916606746308
4,05026788580908
5,09269923379977
10,3051695105148
6,5054958813811
4,0690363669882
8,80545012804927
9,35683838308674
14,9692639912644
3,69989055476777
8,72561396384726
9,18886106308192
10,4003828399035
8,40262844137949
8,99489938396297
3,00294525769292
5,59623927286227
11,1272383709343
8,46854954549711
7,87540357940051
7,45699357013313
8,21822963348807
9,41060993769397
3,30240432530233
3,08598557563677
13,7745321613469
3,86156354631696
5,64997163537431
10,4397754279935
3,24314587736783
2,63449263899294
8,41626729050728
7,11421577297911
8,35465731686109
3,23268345424107
7,14850099119422
5,24217788487265
10,82537125568
6,70631617715914
5,55007098472282
8,37198022293718
3,25564948879943
9,99045698610071
9,04471253695553
3,60255338707749
8,75911973927119
9,2790812662203
5,46964880538313
5,44041150236783
3,9265691017618
2,99059201593268
4,84422135026488
6,84262628424658
8,29182838907047
7,39428461814413
10,6230174025444
4,86663922871629
5,61595289674524
4,54440182202483
3,37195882991869
8,87700956161708
9,79112598994007
5,33735588805316
11,8669782366071
8,37852530283471
6,24124317953031
3,61868453352419
4,64116310586735
8,10012038873166
3,05783018773916
8,16673122040213
6,44648804956553
8,13341793948657
5,10884637702001
5,09993884028221
9,31097536670918
2,80309703252087
5,21168643481111
7,08397067323023
2,85471702108578
4,34104763731665
5,68424512262214
9,16213205415909
6,11984566466449
3,40574614855708
7,60730325359188
3,90255287901996
7,12061581546313
6,83729989188058
10,4906899588449
7,01095633310814
7,74706626424984
8,01360770447613
6,28500115381528
3,06105940309289
10,5971898118111
7,68462925741117
11,1535999872913
9,67216491699219
2,70944712113361
6,6398463837088
7,56376616808833
8,11879928797892
4,13688241618953
4,03999955686804
8,35951713666524
12,8147961342171
8,48123978595344
6,26705117421607
4,69184408382494
3,46356222074326
6,46482195172991
4,86552958585778
6,17564454370615
4,63046766307256
8,58236338994274
5,94630306714202
3,57972759090058
10,1074061981619
8,13028763751594
3,79834109789705
3,91693637795644
5,4278276404556
8,96570127304286
9,7385328643176
9,09421215318654
2,71084843849649
11,790981031444
12,727632914504
7,92762024761879
8,91704948580995
8,3872736716757
9,65593299087213
7,44671724280532
3,15868691222308
3,09719451486248
2,87215350425407
8,80136881789116
7,84873962402344
4,35110640852419
9,47142620475925
6,96333793744649
6,16207514723686
2,9534320442044
4,66864449637277
7,38465296079035
9,00906932597258
7,55204959791534
8,00651393524588
3,38533479873448
9,74273681640625
3,11867178302922
7,60032706064721
10,4673464004308
9,4503285933514
3,01010967933968
6,86030191917942
5,14286511564908
8,01682145628211
3,02390529684825
4,04125370391428
5,02329003320981
4,88788134431186
2,83829153400578
4,02941022600446
9,27189418247768
4,62780260059932
9,39379652885542
7,69058645588078
3,91450646805437
8,12373749197346
7,57982959486034
5,3535814154638
8,38287562540133
4,09627940556774
6,61727173687661
