1ng_OT_15k_1CV_20SPD
2,92139637226961
5,19596800512197
10,3407879264987
9,54250413544324
7,97151059520488
3,82921647052376
4,16039447395169
3,86273131078603
7,36608310621612
3,84778392558195
16,0404127471301
12,6210232170261
6,94364430953045
4,06802430444834
9,3273435320173
3,92392216896524
3,18005620216837
12,1623837217993
2,96308556381537
8,04175162801937
3,92754223881936
8,25825516058474
10,4540610799984
2,65047501544563
4,27355085100446
2,68305564413265
13,3599261848294
4,05611310686384
11,9256194756956
3,82431185975367
9,9418795838648
9,97241662473095
12,891419079839
9,27286731953524
2,56265912737165
6,73525674002511
3,03887347785794
3,69784296775351
3,77678384586256
8,76553204594826
10,1469390246333
8,60607380769691
4,82882285604672
3,9741360411352
12,8570868044483
12,089982324717
4,44311025191327
2,57772328902264
12,6207312759088
8,30630866848693
13,1873889845245
3,4214331179249
2,90493089325574
10,9252540432677
4,41356581084582
9,84005052216199
8,5922941869619
5,61986650739397
4,78409747688138
3,26004806829959
10,5403588742626
4,02972162986288
3,21473880689971
4,90496109943001
4,24739292689732
3,79593518315529
11,7308947504783
12,3694283621652
20,4707943663305
12,0590365662867
3,68044327716438
2,92233058384487
7,28229600556043
14,072729616749
8,49417277744838
2,96425332828444
4,49168925382653
3,85292208924586
11,376361457669
11,3093901653679
8,03112497135085
3,55841189014668
3,63735276825574
4,41368258729273
16,2094466540278
7,48642123475367
4,03474301707988
4,3181594537229
9,33785341223892
4,79916163853237
4,94127857441805
6,24345273387675
9,37557220458985
5,79748348313935
9,94444866569675
6,60732814243862
4,6844871676698
17,4169735032685
10,1091034558355
4,24155410455198
8,28809154276945
9,78948632065131
2,7143517319037
2,93622698102679
4,13879083127392
3,85864413514429
13,36669921875
3,0144672004544
4,45303624990035
3,23295593261719
2,98503953583387
8,52911812918527
18,3718545096261
7,08692900988521
3,70905350665657
4,92983448262117
3,81041546257175
10,262664483518
4,15584019252232
13,4616384700853
4,3081166792889
2,96437010473135
15,9434882961974
6,84998959911113
4,18958858567841
13,0127498081752
2,57165091378348
13,5760793880541
11,5934488724689
9,21938370685188
8,66335265490474
5,18557490134726
8,33048139299665
7,08541091607542
11,7070139670859
4,023298925283
9,92739930444834
14,9173152690031
15,6744353625239
10,8995632249482
7,22542587591677
2,6110045763911
4,33228940379863
3,55350727937659
8,67812487543846
2,9500066017618
9,89657032246492
9,40505825743383
15,8365210708307
8,83355432627152
7,3852928317323
4,13295200892857
10,6929856903699
12,1390284324179
3,62555834711814
2,70337474589445
11,523149451431
2,73490438655931
9,71410712417291
8,32213187704281
9,11171582280373
12,5104943100287
2,9212795958227
4,20722182916135
10,6160300118583
2,61801116320552
13,7249693578603
8,90040884212572
3,78110457439812
10,6071550018933
3,61236260861767
2,61917892767459
18,7264461906589
4,67829801598374
2,80450314891582
2,99029447594468
13,3939081308793
2,91730919662787
6,90394031758211
10,9547984843351
4,95383204246054
5,78323675661671
2,70991422692124
9,30293725461376
4,82263370436065
5,0829284045161
8,37584904261998
11,7562352394571
12,9957004469268
12,3230681127431
13,6617933000837
2,5362676503707
3,83435463418766
3,87954711914063
4,66346740722656
13,0926248978595
2,93330756985411
2,91345557387994
5,81797774957151
5,22072461186623
5,18569167779417
3,80177400550064
8,6970718539491
10,1167523131079
4,95692661830357
8,210902311364
9,79404060208068
6,59553372130102
2,91602465571189
3,72586931501116
3,67635610152264
11,767037060796
12,9727538751096
2,98702473543128
6,16369442063935
13,2465362548828
3,73427721918846
10,5024065290179
3,52209441515864
8,61162068892498
12,1194099893375
6,82534976881378
12,7614468944316
10,6500119579082
6,27550786855269
11,9551055285395
7,57645587531888
8,13482245620416
3,46791014379385
8,82771550392618
8,58178430674027
10,3132286850287
13,5722257653061
14,8555989168128
3,72528543277663
7,36590794154576
6,25734913105867
13,0723641843212
8,28844187211017
10,7948147520727
8,43020847865514
4,00846831652583
3,87767869599012
4,30566437390386
4,0046146937779
8,38612536994778
13,7675927609813
3,86857013313138
15,7120957666514
5,39180210658482
2,91730919662787
5,23076738630022
3,2518737170161
2,53825284996811
9,87035401013433
14,3457529496173
4,12185824647242
3,97261794732542
4,03229071169483
13,4506614840761
4,65202331542969
10,6793228460818
5,24489733637596
9,46373842200454
2,99601652184311
10,4461202816087
3,79500097158004
9,61925545517279
12,9670902174346
3,85479051239637
8,09774593431123
9,9386098433514
4,91301867426658
9,71147965411751
2,41470336914063
10,5031071876993
4,68250196807239
11,7314786327129
10,3400872678173
4,69686547104193
5,58857041962293
10,4006358555385
4,98577040068957
10,0200030268455
9,89318380550463
13,6361024817642
7,99988727180325
12,5115452980509
7,38564316107302
14,2902841373366
5,62080071896923
4,23197843590561
11,8929220705616
8,73347691127232
10,5457305908203
4,4844491141183
5,03002867406728
15,3478116405254
9,43343493403221
4,14649807676977
3,90465405522561
10,0368772234236
13,5135456007354
3,42014857700893
11,1448521516761
2,6567809435786
7,54422557597258
3,87020500338807
4,0078844342913
4,09196347606425
9,12666320800781
11,0690642376335
5,02249659324179
9,82428570182956
3,98721500318878
11,519295828683
9,37837483931561
3,79686939473055
10,9832919373804
3,00384054378587
13,2042047928791
11,3382923359774
4,02960485341598
12,8037783564353
12,4202845047931
8,92265475526148
4,29632225815131
2,77495870784837
12,2971437415298
2,91649176149952
3,81964080187739
3,98009163992746
2,87760520467953
10,5207404311822
25,7379960040657
12,5341999287508
10,5560653063716
4,31862655951052
14,6455180888273
9,30544794822226
4,63631688332071
13,5305365737604
8,46267233089525
11,4937217868104
8,83051813865195
14,318660813935
16,2622879962532
3,50084110182159
10,1799575649962
3,24533423598932
2,92104604292889
4,69231118961256
3,45261242924904
2,91882729043766
10,5551894830198
10,4126054413465
3,55782800791215
13,6421748570033
13,1830098677655
3,64774587203045
3,12412028409997
10,4126054413465
9,90217559191646
2,92244736029177
3,72563576211735
14,0266613084443
9,98567075145488
10,8839151810627
12,8576706866829
4,07981872558594
12,244244011081
3,13241141183036
3,16522559341119
8,4059189776985
10,0811938850247
4,49647708814971
2,91824340820313
2,7873370112205
3,69317190987723
15,6541162607621
12,6359706022302
6,97523233841877
9,18925538354991
17,6388487523916
2,91182070362325
2,9296875
4,77989352479273
10,5918572873485
2,56265912737165
14,9571944256218
6,79644759820432
5,33843527034837
11,8820034727758
4,48024516202966
2,86394236039142
7,3352541242327
4,6606647725008
7,8370425165916
8,58131720095265
24,4761097187899
13,4323275819117
9,99711484325175
11,5485483286332
6,58081988899075
15,1997391058474
9,61835043770926
9,38532303790657
9,3358682126415
2,92069571358817
12,831804703693
11,4989767269212
4,12641252790179
10,7896765884088
4,17627607073103
9,81587779765226
2,99496553382095
7,4768455661073
16,0398288648956
5,28144836425781
6,16246826794683
