10ng_LIT_rapid_auto
8,60725014896716
4,89309278585143
7,56509425276417
2,49571719412076
3,66275593385858
7,99651065115201
7,5198028047206
7,92322320453191
9,42385398735434
7,11127458992651
9,05095116566803
8,74335078869836
7,25749387579449
3,77473992816472
4,95558269953324
4,4120206671246
8,3595857781879
8,24947680457164
7,85552849203853
3,30330153643075
15,7614239191605
5,60514805680614
8,54123648950609
3,36488626771054
6,70733694302834
2,9561964132018
7,60346752102092
7,67142085705773
7,39831439519333
8,83102416992188
8,82701550499868
6,10076774985103
12,9757574049093
3,22723388671875
8,71803800938493
3,97523783021054
8,96175837112685
8,76294152211335
6,65976637500828
10,0602941997981
8,20593106544624
7,36637438757945
7,18773017495365
7,66023538880429
7,05398947505628
3,01833071951139
4,16008900787871
3,07445202843618
3,37464930647511
8,34073858746027
8,77470889333951
7,13522959563692
2,99317957991261
6,5192852990102
7,22749354475636
8,56108584646451
3,14880629717293
4,26450826353946
2,38735392942267
8,20761211847855
5,81256413863877
9,02589700989804
3,25070397328522
7,96062663450079
9,02091850668697
8,11793440479343
8,38037264549126
8,6142006566969
7,23357119802701
6,02295439122087
6,49843377582097
6,04739431607521
2,44470370017876
7,52869298902609
6,69964289261123
2,49203180862685
8,14153380313162
5,8653395054704
3,97413868015095
2,9549679513705
4,68910346596928
5,82633584232654
3,20887161513506
8,03372011346332
8,81589469263109
3,30870030289989
6,47276538913533
5,91459112652278
4,04155860512944
4,95852454233978
2,95044203936043
10,0822772009898
10,227946911828
3,6203416727357
7,61154950675318
3,66747581352622
3,98015167753575
7,78893292960474
3,02059367551642
2,26547758458024
2,95671366028867
4,69071986311573
5,48749050851596
7,80344817597987
8,71331812971729
5,43180562682071
2,94126090356859
2,88979481842558
8,32153578936043
6,35981155654131
9,1542712712692
4,72595732090837
2,99822273900953
7,65493360616393
3,90689655885858
6,63201283600371
7,40393945726298
8,23315119339248
4,33666423215704
6,68108665336997
6,71483702578787
2,90699328406382
8,05883892511917
8,37791572182865
3,8079083976099
9,2763415837692
7,39100828009137
3,003249734135
4,79662620415122
8,49416700460143
3,31063997947564
11,5309893074682
8,81020497467558
5,1494533732786
7,11053104723914
9,66256351794227
15,7420918092889
8,13338716151351
11,1010599944551
9,4444145590572
6,4211699922206
2,81000945527675
8,14767611228813
12,0360487598484
7,55736787440413
9,36217227224576
10,6822514938096
5,18139338089248
7,87534552105403
2,54957554704052
4,53352524062334
8,05932384426311
3,75883458024364
5,52116006107654
6,04907536910752
8,00633834580244
4,34578071206303
6,93091699632548
5,93883708371954
3,73019202280853
2,92451502913136
5,29990761967029
11,2292402881687
9,16222394522974
2,90458485231561
6,43106234275688
7,16742822679423
11,6989006430416
7,35292596332097
6,88856739108845
2,97287763175318
3,27882928363347
4,94729058217194
7,81970913127317
6,99647806458554
13,2344456042274
8,01448498742055
3,42857231528072
9,51152736857786
6,14790189064155
4,0147910683842
6,21643712965109
4,56690384169756
8,4330995204085
7,50286296262579
7,4395001944849
2,94630406266552
6,80445008358713
7,50118190959348
8,17075826353946
2,94236005362818
7,99751281738281
9,13581201585673
10,977664236295
4,06937680001986
2,90485963983051
8,6019483663268
10,9355409266585
7,64911457643671
7,73850133863546
7,22510127697961
8,61536446264235
3,95868592343088
11,6952152575477
2,85500995183395
11,1314805887513
3,3181238982637
8,47169908426576
7,92700557385461
2,93389013258077
3,72941615217823
8,906121981346
15,0081181930283
3,30663131455244
4,07293287374205
7,91982877052436
7,64226105253575
7,30605044607389
6,77697133209746
7,82400874768273
2,5682610980535
10,7469073796676
10,5067754195908
2,98740904209977
5,50704891398802
4,22025130966962
8,44506085929224
10,6414213018902
3,57753947629767
7,75127087609243
2,66220610020524
9,87088478217691
4,23070939920716
7,0933325816009
2,94462300963321
6,59418914277675
7,60760549771584
8,31193439031051
3,22994943392479
6,39281838627185
3,30572613215042
3,66909221067267
10,933051675053
6,08513718944485
6,02450613248146
7,58398993540618
9,32644989530919
8,54016966738943
4,72156072067002
8,03384942523504
4,94947271831965
3,3011355642545
7,73866297835011
7,31581348483845
4,07894587112685
10,3555453025689
7,85986043639102
7,77377112437103
9,32874517925715
9,53289613885395
8,7597733837063
5,8330923823987
3,75379142114672
8,90298617088188
3,47462346998312
7,22878666247352
8,43723749710342
9,48007228010792
3,79006337311308
12,6889762231859
10,9919208591267
6,88627210714049
6,45521131612487
8,64478289070776
9,27870152360302
8,30811969304489
8,78401934090307
11,2071279752052
9,44703312243445
6,49668806690281
6,45631046618445
7,55012641518803
8,73168040130098
6,31060842740334
5,04852553545418
3,77461061639301
5,00192480572199
9,27304413359044
7,95972145209878
4,71181384587692
6,07338598219015
3,03876197944253
7,55801443326271
3,92887956005032
3,03282980191506
5,00653153758938
11,2878831766419
4,21032663119041
3,53253897974047
3,69514853267346
8,43662326618776
5,45298042943922
2,99602443889036
